level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	7	2	1	0	96	373	607	19	-1	
5	1	7	2	1	1	96	374	75	18	81	OCURRA.
5	1	7	2	1	2	477	373	84	18	96	EDMUNDO
5	1	7	2	1	3	566	374	68	18	94	JACOBO
5	1	7	2	1	4	639	375	64	17	95	MOLINA
4	1	7	2	2	0	33	389	684	52	-1	
5	1	7	2	2	1	33	389	33	52	49	5
5	1	7	2	2	2	476	396	107	19	96	SECRETARIO
5	1	7	2	2	3	588	398	93	18	96	EJECUTIVO
5	1	7	2	2	4	686	399	31	17	96	DEL
4	1	7	2	3	0	32	450	33	22	-1	
5	1	7	2	3	1	32	450	33	22	34	A
4	1	7	2	4	0	32	480	33	22	-1	
5	1	7	2	4	1	32	480	33	22	71	n
4	1	7	2	5	0	32	511	33	21	-1	
5	1	7	2	5	1	32	511	33	21	52	7
4	1	7	2	6	0	32	541	33	22	-1	
5	1	7	2	6	1	32	541	33	22	90	o
4	1	7	2	7	0	32	571	33	23	-1	
5	1	7	2	7	1	32	571	33	23	48	mr
2	1	8	0	0	0	852	311	183	139	-1	
3	1	8	1	0	0	852	311	183	139	-1	
4	1	8	1	1	0	852	311	171	28	-1	
5	1	8	1	1	1	852	311	171	28	95	  
4	1	8	1	2	0	852	339	183	87	-1	
5	1	8	1	2	1	852	339	183	87	95	   
4	1	8	1	3	0	852	426	171	24	-1	
5	1	8	1	3	1	852	426	171	24	95	 
2	1	9	0	0	0	1032	327	44	125	-1	
3	1	9	1	0	0	1032	327	44	130	-1	
4	1	9	1	1	0	1032	336	23	61	-1	
5	1	9	1	1	1	1032	336	23	121	17	IS
4	1	9	1	2	0	1044	327	32	125	-1	
5	1	9	1	2	1	1044	327	32	125	42	LON
2	1	10	0	0	0	30	383	1093	332	-1	
3	1	10	1	0	0	30	383	1093	332	-1	
4	1	10	1	1	0	30	383	1093	332	-1	
5	1	10	1	1	1	30	383	1093	332	95	  
2	1	11	0	0	0	476	420	271	20	-1	
3	1	11	1	0	0	476	420	271	20	-1	
4	1	11	1	1	0	476	420	271	20	-1	
5	1	11	1	1	1	476	420	87	18	96	INSTITUTO
5	1	11	1	1	2	568	421	75	17	96	FEDERAL
5	1	11	1	1	3	649	422	98	18	96	ELECTORAL
2	1	12	0	0	0	83	705	560	11	-1	
3	1	12	1	0	0	83	705	560	11	-1	
4	1	12	1	1	0	83	705	560	11	-1	
5	1	12	1	1	1	83	705	560	11	95
