level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	8	1	1	0	456	186	645	61	-1	
5	1	8	1	1	1	456	186	645	61	95	  
4	1	8	1	2	0	456	247	599	85	-1	
5	1	8	1	2	1	456	247	599	85	95	    
4	1	8	1	3	0	300	390	759	277	-1	
5	1	8	1	3	1	300	390	759	277	95	  
2	1	9	0	0	0	445	341	230	40	-1	
3	1	9	1	0	0	445	341	230	40	-1	
4	1	9	1	1	0	446	341	215	18	-1	
5	1	9	1	1	1	446	341	81	16	96	EDMUNDO
5	1	9	1	1	2	531	342	65	17	97	JACOBO
5	1	9	1	1	3	601	343	60	16	96	MOLINA
4	1	9	1	2	0	445	362	230	19	-1	
5	1	9	1	2	1	445	362	102	17	96	SECRETARIO
5	1	9	1	2	2	552	364	88	17	96	EJECUTIVO
5	1	9	1	2	3	645	365	30	16	87	DEL
2	1	10	0	0	0	445	385	258	19	-1	
3	1	10	1	0	0	445	385	258	19	-1	
4	1	10	1	1	0	445	385	258	19	-1	
5	1	10	1	1	1	445	385	83	16	96	INSTITUTO
5	1	10	1	1	2	533	386	72	16	96	FEDERAL
5	1	10	1	1	3	610	387	93	17	94	ELECTORAL
2	1	11	0	0	0	703	428	20	4	-1	
3	1	11	1	0	0	703	428	20	4	-1	
4	1	11	1	1	0	703	428	20	4	-1	
5	1	11	1	1	1	703	428	20	4	95	 
2	1	12	0	0	0	24	643	688	23	-1	
3	1	12	1	0	0	24	643	688	23	-1	
4	1	12	1	1	0	24	643	688	23	-1	
5	1	12	1	1	1	24	643	688	23	95
